cohort_date,activity_week,retained_users
20-04-2010,203024,1
20-04-2010,203120,2
20-04-2010,203129,6
20-05-2010,200120,2
20-05-2010,200220,1
20-05-2010,200233,1
20-05-2010,200320,1
20-05-2010,200329,1
20-05-2010,200429,1
20-05-2010,200529,2
20-05-2010,200533,1
20-05-2010,200625,2
20-05-2010,200634,1
20-05-2010,200720,1
20-05-2010,200724,1
20-05-2010,200820,1
20-05-2010,200829,1
20-05-2010,200833,1
20-05-2010,200929,1
20-05-2010,200933,1
20-05-2010,201020,7
20-05-2010,201029,1
20-05-2010,201129,3
20-05-2010,201225,2
20-05-2010,201229,1
20-05-2010,201324,3
20-05-2010,201328,1
20-05-2010,201420,6
20-05-2010,201429,1
20-05-2010,201520,2
20-05-2010,201533,1
20-05-2010,201620,3
20-05-2010,201625,1
20-05-2010,201629,1
20-05-2010,201725,3
20-05-2010,201729,1
20-05-2010,201828,1
20-05-2010,201920,1
20-05-2010,201924,2
20-05-2010,201928,1
20-05-2010,202020,1
20-05-2010,202024,1
20-05-2010,202120,2
20-05-2010,202125,1
20-05-2010,202220,1
20-05-2010,202229,1
20-05-2010,202320,4
20-05-2010,202325,1
20-05-2010,202420,1
20-05-2010,202428,1
20-05-2010,202529,1
20-05-2010,202629,1
20-05-2010,202720,1
20-05-2010,202725,1
20-05-2010,202820,2
20-05-2010,202920,2
20-05-2010,203020,2
20-05-2010,203028,1
20-06-2010,200120,1
20-06-2010,200128,5
20-06-2010,200133,2
20-06-2010,200220,2
20-06-2010,200228,3
20-06-2010,200233,1
20-06-2010,200324,1
20-06-2010,200329,4
20-06-2010,200333,2
20-06-2010,200420,2
20-06-2010,200425,1
20-06-2010,200429,4
20-06-2010,200433,1
20-06-2010,200520,2
20-06-2010,200525,1
20-06-2010,200529,1
20-06-2010,200533,4
20-06-2010,200620,1
20-06-2010,200634,1
20-06-2010,200728,2
20-06-2010,200820,2
20-06-2010,200829,6
20-06-2010,200833,1
20-06-2010,200920,2
20-06-2010,200924,1
20-06-2010,200929,1
20-06-2010,201025,29
20-06-2010,201029,2
20-06-2010,201033,1
20-06-2010,201125,3
20-06-2010,201129,8
20-06-2010,201133,2
20-06-2010,201221,1
20-06-2010,201225,1
20-06-2010,201234,4
20-06-2010,201320,3
20-06-2010,201328,1
20-06-2010,201333,3
20-06-2010,201420,1
20-06-2010,201424,24
20-06-2010,201429,4
20-06-2010,201433,3
20-06-2010,201520,2
20-06-2010,201529,2
20-06-2010,201533,3
20-06-2010,201625,2
20-06-2010,201629,2
20-06-2010,201633,1
20-06-2010,201725,10
20-06-2010,201729,1
20-06-2010,201824,2
20-06-2010,201828,4
20-06-2010,201833,2
20-06-2010,201920,2
20-06-2010,201924,6
20-06-2010,201928,4
20-06-2010,201933,2
20-06-2010,202020,1
20-06-2010,202024,4
20-06-2010,202029,2
20-06-2010,202033,3
20-06-2010,202120,1
20-06-2010,202125,2
20-06-2010,202129,2
20-06-2010,202133,1
20-06-2010,202220,1
20-06-2010,202225,2
20-06-2010,202229,4
20-06-2010,202233,1
20-06-2010,202320,1
20-06-2010,202325,1
20-06-2010,202329,4
20-06-2010,202424,2
20-06-2010,202428,2
20-06-2010,202520,1
20-06-2010,202524,1
20-06-2010,202529,5
20-06-2010,202533,2
20-06-2010,202624,7
20-06-2010,202633,1
20-06-2010,202720,1
20-06-2010,202725,2
20-06-2010,202733,3
20-06-2010,202825,4
20-06-2010,202829,1
20-06-2010,202928,5
20-06-2010,202933,1
20-06-2010,203024,4
20-06-2010,203028,3
20-06-2010,203129,4
20-07-2010,200133,2
20-07-2010,200233,1
20-07-2010,200425,1
20-07-2010,200433,2
20-07-2010,200533,3
20-07-2010,200634,2
20-07-2010,200720,4
20-07-2010,200733,2
20-07-2010,200820,2
20-07-2010,200833,2
20-07-2010,200929,1
20-07-2010,201029,35
20-07-2010,201129,2
20-07-2010,201234,2
20-07-2010,201333,1
20-07-2010,201420,3
20-07-2010,201429,33
20-07-2010,201433,1
20-07-2010,201529,2
20-07-2010,201533,2
20-07-2010,201620,1
20-07-2010,201629,13
20-07-2010,201633,2
20-07-2010,201729,3
20-07-2010,201828,10
20-07-2010,201833,1
20-07-2010,202120,1
20-07-2010,202129,4
20-07-2010,202229,7
20-07-2010,202329,3
20-07-2010,202420,1
20-07-2010,202428,6
20-07-2010,202524,1
20-07-2010,202529,3
20-07-2010,202629,3
20-07-2010,202633,1
20-07-2010,202720,1
20-07-2010,202729,2
20-07-2010,202733,1
20-07-2010,202820,1
20-07-2010,202834,1
20-07-2010,202928,2
20-07-2010,203028,3
20-07-2010,203129,6
20-08-2010,200433,1
20-08-2010,200520,2
20-08-2010,200634,1
20-08-2010,200720,1
20-08-2010,201033,8
20-08-2010,201133,1
20-08-2010,201333,1
20-08-2010,201433,7
20-08-2010,201533,2
20-08-2010,201620,1
20-08-2010,201625,1
20-08-2010,201633,1
20-08-2010,201734,1
20-08-2010,201833,1
20-08-2010,201920,1
20-08-2010,201933,1
20-08-2010,202033,2
20-08-2010,202120,1
20-08-2010,202133,1
20-08-2010,202220,1
20-08-2010,202233,3
20-08-2010,202334,1
20-08-2010,202620,2
20-08-2010,202829,1
20-08-2010,202933,1
20-09-2010,200128,2
20-09-2010,200133,1
20-09-2010,200220,1
20-09-2010,200425,1
20-09-2010,200429,1
20-09-2010,200533,1
20-09-2010,200620,2
20-09-2010,200634,1
20-09-2010,200724,1
20-09-2010,200820,1
20-09-2010,200829,1
20-09-2010,200920,1
20-09-2010,200929,1
20-09-2010,201025,1
20-09-2010,201125,1
20-09-2010,201129,1
20-09-2010,201221,1
20-09-2010,201225,1
20-09-2010,201320,4
20-09-2010,201324,1
20-09-2010,201420,2
20-09-2010,201433,1
20-09-2010,201520,1
20-09-2010,201529,1
20-09-2010,201533,1
20-09-2010,201620,1
20-09-2010,201629,1
20-09-2010,201725,2
20-09-2010,201729,1
20-09-2010,201828,1
20-09-2010,201920,1
20-09-2010,201933,1
20-09-2010,202033,1
20-09-2010,202120,1
20-09-2010,202125,2
20-09-2010,202225,2
20-09-2010,202229,1
20-09-2010,202233,1
20-09-2010,202325,1
20-09-2010,202329,1
20-09-2010,202420,1
20-09-2010,202424,2
20-09-2010,202520,1
20-09-2010,202524,1
20-09-2010,202529,1
20-09-2010,202624,2
20-09-2010,202629,1
20-09-2010,202633,1
20-09-2010,202720,1
20-09-2010,202733,1
20-09-2010,202834,2
20-09-2010,202928,1
20-09-2010,203024,1
20-09-2010,203120,1
20-10-2010,200120,1
20-10-2010,200220,1
20-10-2010,200228,1
20-10-2010,200320,1
20-10-2010,200324,1
20-10-2010,200329,1
20-10-2010,200525,1
20-10-2010,200625,1
20-10-2010,200634,1
20-10-2010,200720,1
20-10-2010,200733,3
20-10-2010,200820,2
20-10-2010,200833,2
20-10-2010,200933,1
20-10-2010,201029,1
20-10-2010,201120,1
20-10-2010,201129,1
20-10-2010,201221,1
20-10-2010,201225,1
20-10-2010,201324,1
20-10-2010,201328,1
20-10-2010,201333,1
20-10-2010,201420,1
20-10-2010,201429,1
20-10-2010,201433,2
20-10-2010,201520,1
20-10-2010,201533,1
20-10-2010,201625,1
20-10-2010,201725,1
20-10-2010,201828,1
20-10-2010,201924,2
20-10-2010,201928,1
20-10-2010,202024,1
20-10-2010,202334,1
20-10-2010,202424,1
20-10-2010,202624,1
20-10-2010,202834,1
20-10-2010,202920,1
20-10-2010,202933,1
20-10-2010,203120,1
20-10-2010,203129,2
20-11-2010,200128,1
20-11-2010,200233,1
20-11-2010,200329,1
20-11-2010,200429,1
20-11-2010,200433,1
20-11-2010,200520,1
20-11-2010,200529,1
20-11-2010,200634,1
20-11-2010,200728,1
20-11-2010,200820,1
20-11-2010,200829,1
20-11-2010,200920,1
20-11-2010,201029,1
20-11-2010,201129,1
20-11-2010,201133,1
20-11-2010,201320,1
20-11-2010,201333,1
20-11-2010,201429,1
20-11-2010,201620,1
20-11-2010,201625,1
20-11-2010,201928,1
20-11-2010,202024,1
20-11-2010,202129,1
20-11-2010,202229,1
20-11-2010,202325,1
20-11-2010,202428,1
20-11-2010,202524,1
20-11-2010,202529,2
20-11-2010,202624,1
20-11-2010,202725,1
20-11-2010,203024,1
20-12-2010,200128,3
20-12-2010,200133,1
20-12-2010,200224,1
20-12-2010,200228,1
20-12-2010,200324,2
20-12-2010,200425,1
20-12-2010,200525,1
20-12-2010,200533,2
20-12-2010,200620,2
20-12-2010,200629,1
20-12-2010,200720,1
20-12-2010,200724,1
20-12-2010,200820,1
20-12-2010,200929,1
20-12-2010,201025,1
20-12-2010,201029,2
20-12-2010,201125,1
20-12-2010,201129,2
20-12-2010,201234,1
20-12-2010,201324,2
20-12-2010,201333,1
20-12-2010,201424,1
20-12-2010,201529,4
20-12-2010,201533,2
20-12-2010,201629,2
20-12-2010,201725,3
20-12-2010,201824,1
20-12-2010,201828,2
20-12-2010,201924,1
20-12-2010,201933,1
20-12-2010,202020,4
20-12-2010,202024,1
20-12-2010,202120,1
20-12-2010,202125,1
20-12-2010,202229,3
20-12-2010,202320,1
20-12-2010,202329,1
20-12-2010,202424,3
20-12-2010,202428,1
20-12-2010,202524,2
20-12-2010,202624,1
20-12-2010,202720,1
20-12-2010,202725,1
20-12-2010,202825,1
20-12-2010,202920,1
20-12-2010,202928,1
20-12-2010,203020,1
20-12-2010,203024,2
20-12-2010,203129,1
20-01-2011,200224,1
20-01-2011,200324,1
20-01-2011,200329,1
20-01-2011,200625,1
20-01-2011,201225,1
20-01-2011,201324,1
20-01-2011,201725,1
20-01-2011,202024,1
20-01-2011,202325,1
20-01-2011,202424,1
20-01-2011,202620,1
20-01-2011,202825,1
20-02-2011,200128,4
20-02-2011,200133,2
20-02-2011,200220,1
20-02-2011,200228,2
20-02-2011,200320,1
20-02-2011,200324,5
20-02-2011,200329,1
20-02-2011,200429,1
20-02-2011,200525,3
20-02-2011,200533,3
20-02-2011,200620,1
20-02-2011,200625,2
20-02-2011,200629,1
20-02-2011,200634,2
20-02-2011,200724,1
20-02-2011,200728,1
20-02-2011,200733,2
20-02-2011,200820,2
20-02-2011,200829,3
20-02-2011,200833,2
20-02-2011,200920,1
20-02-2011,200933,1
20-02-2011,201025,3
20-02-2011,201029,1
20-02-2011,201125,1
20-02-2011,201129,1
20-02-2011,201225,2
20-02-2011,201229,1
20-02-2011,201234,3
20-02-2011,201320,3
20-02-2011,201324,3
20-02-2011,201333,3
20-02-2011,201429,1
20-02-2011,201433,3
20-02-2011,201524,2
20-02-2011,201529,1
20-02-2011,201533,1
20-02-2011,201620,1
20-02-2011,201629,1
20-02-2011,201725,3
20-02-2011,201729,3
20-02-2011,201824,2
20-02-2011,201828,1
20-02-2011,201833,1
20-02-2011,201920,1
20-02-2011,201924,1
20-02-2011,201933,1
20-02-2011,202020,5
20-02-2011,202033,1
20-02-2011,202133,2
20-02-2011,202229,4
20-02-2011,202233,1
20-02-2011,202320,3
20-02-2011,202325,1
20-02-2011,202329,1
20-02-2011,202420,1
20-02-2011,202424,3
20-02-2011,202428,1
20-02-2011,202529,1
20-02-2011,202620,1
20-02-2011,202624,1
20-02-2011,202629,1
20-02-2011,202633,1
20-02-2011,202720,3
20-02-2011,202729,1
20-02-2011,202928,1
20-02-2011,203020,3
20-02-2011,203129,1
20-03-2011,200120,1
20-03-2011,200128,1
20-03-2011,200133,1
20-03-2011,200224,1
20-03-2011,200233,2
20-03-2011,200320,1
20-03-2011,200324,1
20-03-2011,200329,2
20-03-2011,200525,1
20-03-2011,200529,3
20-03-2011,200533,2
20-03-2011,200620,2
20-03-2011,200629,2
20-03-2011,200720,2
20-03-2011,200728,5
20-03-2011,200733,2
20-03-2011,200829,1
20-03-2011,200833,1
20-03-2011,200924,1
20-03-2011,200929,1
20-03-2011,201025,3
20-03-2011,201029,1
20-03-2011,201125,1
20-03-2011,201129,3
20-03-2011,201221,2
20-03-2011,201225,2
20-03-2011,201229,2
20-03-2011,201234,1
20-03-2011,201320,4
20-03-2011,201324,4
20-03-2011,201333,1
20-03-2011,201420,1
20-03-2011,201424,1
20-03-2011,201429,1
20-03-2011,201520,2
20-03-2011,201524,1
20-03-2011,201529,2
20-03-2011,201533,1
20-03-2011,201625,2
20-03-2011,201629,2
20-03-2011,201720,1
20-03-2011,201725,3
20-03-2011,201729,1
20-03-2011,201828,1
20-03-2011,201833,2
20-03-2011,201924,2
20-03-2011,201933,3
20-03-2011,202020,1
20-03-2011,202024,1
20-03-2011,202029,1
20-03-2011,202033,1
20-03-2011,202125,2
20-03-2011,202129,2
20-03-2011,202133,1
20-03-2011,202220,1
20-03-2011,202229,3
20-03-2011,202233,2
20-03-2011,202325,1
20-03-2011,202329,2
20-03-2011,202420,1
20-03-2011,202428,3
20-03-2011,202524,2
20-03-2011,202529,1
20-03-2011,202620,1
20-03-2011,202624,2
20-03-2011,202633,3
20-03-2011,202720,3
20-03-2011,202725,2
20-03-2011,202729,1
20-03-2011,202733,2
20-03-2011,202829,1
20-03-2011,202834,2
20-03-2011,202920,1
20-03-2011,202924,1
20-03-2011,202928,1
20-03-2011,202933,2
20-03-2011,203020,1
20-03-2011,203024,1
20-03-2011,203028,1
20-03-2011,203033,1
20-03-2011,203129,2
20-04-2011,200120,2
20-04-2011,200133,3
20-04-2011,200220,1
20-04-2011,200233,1
20-04-2011,200420,1
20-04-2011,200425,2
20-04-2011,200429,4
20-04-2011,200433,1
20-04-2011,200525,1
20-04-2011,200529,1
20-04-2011,200620,1
20-04-2011,200625,2
20-04-2011,200634,1
20-04-2011,200720,1
20-04-2011,200733,1
20-04-2011,200824,2
20-04-2011,200833,3
20-04-2011,200920,1
20-04-2011,200924,3
20-04-2011,200929,1
20-04-2011,200933,1
20-04-2011,201025,1
20-04-2011,201120,1
20-04-2011,201125,1
20-04-2011,201129,1
20-04-2011,201225,2
20-04-2011,201433,1
20-04-2011,201620,2
20-04-2011,201629,1
20-04-2011,201828,5
20-04-2011,201928,1
20-04-2011,202020,1
20-04-2011,202024,1
20-04-2011,202029,1
20-04-2011,202129,1
20-04-2011,202220,1
20-04-2011,202229,2
20-04-2011,202233,3
20-04-2011,202320,2
20-04-2011,202329,1
20-04-2011,202334,1
20-04-2011,202420,1
20-04-2011,202424,1
20-04-2011,202520,1
20-04-2011,202529,4
20-04-2011,202533,1
20-04-2011,202629,1
20-04-2011,202633,1
20-04-2011,202720,1
20-04-2011,202725,1
20-04-2011,202729,1
20-04-2011,202733,1
20-04-2011,202820,1
20-04-2011,202829,2
20-04-2011,202920,1
20-04-2011,202924,1
20-04-2011,202928,1
20-04-2011,202933,2
20-04-2011,203020,1
20-04-2011,203129,2
20-05-2011,200220,1
20-05-2011,200620,1
20-05-2011,200728,1
20-05-2011,200820,1
20-05-2011,200829,1
20-05-2011,200920,1
20-05-2011,201120,6
20-05-2011,201420,1
20-05-2011,201520,4
20-05-2011,201529,1
20-05-2011,201620,2
20-05-2011,201629,1
20-05-2011,201828,1
20-05-2011,202120,1
20-05-2011,202129,1
20-05-2011,202428,1
20-05-2011,202820,1
20-06-2011,200128,2
20-06-2011,200228,4
20-06-2011,200233,1
20-06-2011,200324,1
20-06-2011,200329,2
20-06-2011,200425,1
20-06-2011,200429,4
20-06-2011,200433,1
20-06-2011,200529,1
20-06-2011,200533,2
20-06-2011,200629,1
20-06-2011,200634,3
20-06-2011,200728,1
20-06-2011,200733,1
20-06-2011,200829,2
20-06-2011,200833,1
20-06-2011,200929,3
20-06-2011,201029,2
20-06-2011,201125,37
20-06-2011,201129,2
20-06-2011,201229,1
20-06-2011,201324,1
20-06-2011,201524,27
20-06-2011,201529,1
20-06-2011,201533,1
20-06-2011,201625,9
20-06-2011,201629,4
20-06-2011,201725,9
20-06-2011,201729,3
20-06-2011,201824,11
20-06-2011,201828,1
20-06-2011,201924,10
20-06-2011,201928,1
20-06-2011,202024,8
20-06-2011,202029,1
20-06-2011,202033,1
20-06-2011,202125,3
20-06-2011,202225,2
20-06-2011,202229,1
20-06-2011,202325,2
20-06-2011,202329,2
20-06-2011,202424,1
20-06-2011,202428,1
20-06-2011,202524,5
20-06-2011,202529,1
20-06-2011,202624,7
20-06-2011,202629,1
20-06-2011,202633,1
20-06-2011,202725,7
20-06-2011,202733,1
20-06-2011,202825,2
20-06-2011,202924,1
20-06-2011,202928,1
20-06-2011,202933,1
20-06-2011,203024,4
20-06-2011,203028,3
20-06-2011,203129,1
20-07-2011,200133,9
20-07-2011,200224,1
20-07-2011,200233,2
20-07-2011,200333,1
20-07-2011,200433,2
20-07-2011,200525,1
20-07-2011,200533,1
20-07-2011,200634,9
20-07-2011,200733,3
20-07-2011,200833,4
20-07-2011,201029,2
20-07-2011,201033,2
20-07-2011,201129,42
20-07-2011,201133,3
20-07-2011,201225,2
20-07-2011,201234,3
20-07-2011,201333,4
20-07-2011,201424,1
20-07-2011,201429,1
20-07-2011,201433,4
20-07-2011,201520,1
20-07-2011,201529,32
20-07-2011,201533,6
20-07-2011,201625,1
20-07-2011,201629,4
20-07-2011,201729,7
20-07-2011,201734,3
20-07-2011,201828,10
20-07-2011,201833,1
20-07-2011,201924,1
20-07-2011,201928,4
20-07-2011,202020,1
20-07-2011,202029,1
20-07-2011,202033,1
20-07-2011,202129,6
20-07-2011,202133,2
20-07-2011,202220,1
20-07-2011,202229,2
20-07-2011,202233,4
20-07-2011,202329,3
20-07-2011,202334,1
20-07-2011,202428,5
20-07-2011,202433,1
20-07-2011,202529,8
20-07-2011,202624,1
20-07-2011,202629,2
20-07-2011,202733,1
20-07-2011,202829,4
20-07-2011,202834,2
20-07-2011,202928,3
20-07-2011,202933,1
20-07-2011,203020,1
20-07-2011,203028,3
20-07-2011,203033,2
20-07-2011,203129,7
20-08-2011,200433,1
20-08-2011,200724,1
20-08-2011,200833,1
20-08-2011,201133,45
20-08-2011,201221,1
20-08-2011,201234,2
20-08-2011,201333,1
20-08-2011,201420,1
20-08-2011,201424,1
20-08-2011,201433,1
20-08-2011,201533,32
20-08-2011,201625,1
20-08-2011,201633,4
20-08-2011,201725,1
20-08-2011,201734,2
20-08-2011,201824,1
20-08-2011,201833,5
20-08-2011,201920,1
20-08-2011,201924,1
20-08-2011,201933,8
20-08-2011,202024,1
20-08-2011,202033,8
20-08-2011,202129,1
20-08-2011,202133,5
20-08-2011,202233,7
20-08-2011,202334,1
20-08-2011,202433,1
20-08-2011,202533,2
20-08-2011,202620,1
20-08-2011,202633,3
20-08-2011,202733,2
20-08-2011,202820,1
20-08-2011,202834,3
20-08-2011,202920,1
20-08-2011,202933,2
20-08-2011,203033,3
20-08-2011,203133,1
20-09-2011,200133,1
20-09-2011,200228,1
20-09-2011,200324,1
20-09-2011,200433,2
20-09-2011,200533,1
20-09-2011,200634,1
20-09-2011,200720,2
20-09-2011,200724,1
20-09-2011,200833,1
20-09-2011,200920,1
20-09-2011,201020,2
20-09-2011,201025,1
20-09-2011,201125,1
20-09-2011,201129,1
20-09-2011,201221,1
20-09-2011,201225,1
20-09-2011,201324,1
20-09-2011,201333,1
20-09-2011,201420,2
20-09-2011,201529,1
20-09-2011,201620,1
20-09-2011,201629,2
20-09-2011,201920,1
20-09-2011,202024,1
20-09-2011,202033,2
20-09-2011,202120,1
20-09-2011,202329,2
20-09-2011,202420,1
20-09-2011,202529,1
20-09-2011,202725,1
20-09-2011,202920,1
20-09-2011,203028,2
20-09-2011,203129,2
20-10-2011,200128,1
20-10-2011,200133,1
20-10-2011,200228,2
20-10-2011,200329,2
20-10-2011,200333,1
20-10-2011,200429,1
20-10-2011,200433,2
20-10-2011,200529,1
20-10-2011,200833,1
20-10-2011,200933,1
20-10-2011,201324,1
20-10-2011,201620,1
20-10-2011,201828,1
20-10-2011,201833,1
20-10-2011,201928,1
20-10-2011,202020,1
20-10-2011,202024,2
20-10-2011,202125,1
20-10-2011,202220,1
20-10-2011,202320,1
20-10-2011,202520,1
20-10-2011,202529,2
20-10-2011,202624,1
20-10-2011,202725,3
20-10-2011,202829,1
20-10-2011,202924,1
20-10-2011,202928,1
20-10-2011,203024,1
20-11-2011,200224,1
20-11-2011,200324,1
20-11-2011,200425,1
20-11-2011,200525,1
20-11-2011,200625,1
20-11-2011,200820,1
20-11-2011,200829,1
20-11-2011,200920,1
20-11-2011,200924,1
20-11-2011,201125,1
20-11-2011,201225,1
20-11-2011,201520,1
20-11-2011,201620,1
20-11-2011,201625,2
20-11-2011,201920,1
20-11-2011,202024,2
20-11-2011,202225,1
20-11-2011,202320,1
20-11-2011,202620,1
20-11-2011,202820,1
20-12-2011,200120,1
20-12-2011,200425,1
20-12-2011,200720,1
20-12-2011,200820,1
20-12-2011,200920,1
20-12-2011,201324,1
20-12-2011,201333,1
20-12-2011,201420,1
20-12-2011,201629,1
20-12-2011,201725,1
20-12-2011,201729,1
20-12-2011,201820,1
20-12-2011,201824,3
20-12-2011,201920,1
20-12-2011,201924,1
20-12-2011,202120,1
20-12-2011,202225,1
20-12-2011,202320,1
20-12-2011,202325,1
20-12-2011,202329,1
20-12-2011,202524,1
20-12-2011,202725,1
20-12-2011,202829,1
20-12-2011,203028,2
20-12-2011,203033,1
20-01-2012,200520,1
20-01-2012,200625,1
20-01-2012,200920,1
20-01-2012,201125,1
20-01-2012,201221,1
20-01-2012,201520,1
20-01-2012,201625,1
20-01-2012,202420,1
20-02-2012,200120,1
20-02-2012,200133,1
20-02-2012,200220,3
20-02-2012,200228,1
20-02-2012,200233,1
20-02-2012,200320,1
20-02-2012,200324,4
20-02-2012,200329,2
20-02-2012,200425,3
20-02-2012,200429,2
20-02-2012,200520,1
20-02-2012,200525,2
20-02-2012,200529,1
20-02-2012,200533,1
20-02-2012,200620,1
20-02-2012,200625,3
20-02-2012,200629,2
20-02-2012,200634,3
20-02-2012,200724,2
20-02-2012,200728,1
20-02-2012,200733,2
20-02-2012,200829,1
20-02-2012,200833,2
20-02-2012,200920,2
20-02-2012,200929,3
20-02-2012,201020,3
20-02-2012,201025,1
20-02-2012,201029,3
20-02-2012,201033,1
20-02-2012,201125,3
20-02-2012,201221,2
20-02-2012,201320,3
20-02-2012,201324,3
20-02-2012,201333,2
20-02-2012,201420,4
20-02-2012,201433,1
20-02-2012,201520,3
20-02-2012,201524,1
20-02-2012,201529,5
20-02-2012,201620,1
20-02-2012,201625,1
20-02-2012,201629,3
20-02-2012,201633,1
20-02-2012,201720,2
20-02-2012,201725,1
20-02-2012,201729,2
20-02-2012,201824,3
20-02-2012,201828,2
20-02-2012,201920,1
20-02-2012,201924,2
20-02-2012,201933,1
20-02-2012,202024,3
20-02-2012,202033,2
20-02-2012,202120,3
20-02-2012,202125,1
20-02-2012,202133,2
20-02-2012,202220,1
20-02-2012,202229,3
20-02-2012,202233,2
20-02-2012,202320,1
20-02-2012,202325,1
20-02-2012,202329,1
20-02-2012,202428,1
20-02-2012,202524,2
20-02-2012,202529,1
20-02-2012,202620,1
20-02-2012,202624,1
20-02-2012,202633,1
20-02-2012,202720,1
20-02-2012,202725,3
20-02-2012,202729,1
20-02-2012,202733,3
20-02-2012,202820,2
20-02-2012,202825,1
20-02-2012,202834,2
20-02-2012,202924,1
20-02-2012,202928,3
20-02-2012,202933,2
20-02-2012,203020,3
20-02-2012,203024,1
20-02-2012,203028,3
20-02-2012,203120,1
20-03-2012,200128,1
20-03-2012,200133,1
